Step2.tibble_sample_id,Step2.tibble_Hash,Step2.tibble_nReads
lcs422s521,ac3546a618c2f8c9d5b3aaca3f8a7fc4,1773
kbb922pnbs111,a3510c750b89391bae23b2a71fc38fa2,269
kbh922s322,a3510c750b89391bae23b2a71fc38fa2,817
kbj922s341,a3510c750b89391bae23b2a71fc38fa2,124
kbw922s321,a3510c750b89391bae23b2a71fc38fa2,241
lcm422s341,a3510c750b89391bae23b2a71fc38fa2,285
kbg922s311,b14c6585fb699098c2cf827cd65c9138,1731
kbw922s332,ca555771346283938338b0184aaf04a5,1729
lcs422s313,a3c4990b705bb8876487fc16182a4c95,1722
kbh922s312,f9e65449ccf6ba18fae94fc23644d556,261
kbj922s341,f9e65449ccf6ba18fae94fc23644d556,708
kbt922s331,f9e65449ccf6ba18fae94fc23644d556,69
kbw922s321,f9e65449ccf6ba18fae94fc23644d556,543
kbg922s312,1b40c5958435bc29b5b6fe92b4d24edf,394
kbh922s322,1b40c5958435bc29b5b6fe92b4d24edf,1091
kbw922s341,1b40c5958435bc29b5b6fe92b4d24edf,210
kbj422s511,04148eba238bdb01c49df3c27485c900,1690
kbw922s322,48aeb214383b1b7f293f412acdf7fbc4,1689
kbt922s321,9489a4ae67c00601f0a67d04482ccec7,1674
kbw922s332,07d8f18dcd89a3ef385b3b4afce5f50f,1661
kbh922s312,2d3d83cb85fb4cbb466d56df248b0eb0,1655
kbj422s513,4d7c0557899f3950a9041bf9c58a32e9,1643
lcs422s512,8edaadff5bc80d5b056143b09c8a6e8b,1618
kbg922s331,95a0de339290082e4bbb2b361d727358,85
kbt922s342,95a0de339290082e4bbb2b361d727358,339
lcs422s531,95a0de339290082e4bbb2b361d727358,1192
lcc422s111,08df12561306e6eaf5c0751244fbdfa8,1601
kbg422s1NC,9eeb01eb12a77b6214f1ea1efa4a0633,353
kbg922s311,9eeb01eb12a77b6214f1ea1efa4a0633,491
kbh922s311,9eeb01eb12a77b6214f1ea1efa4a0633,403
kbh922s322,9eeb01eb12a77b6214f1ea1efa4a0633,353
kbj922s342,7582c4d6dbb62c1bf6d00afea54a4da7,1592
kbg422s511,34d37bb850e84db4135028949e911023,582
lcs422s312,354e8e4dd66b59d80b0a1f4ffaf87675,1576
kbj922s311,9b86cf6b3d0491aae37ec90742c9649e,1055
kbt922s311,9b86cf6b3d0491aae37ec90742c9649e,510
lcc422s141,65f74d93b5fa8f0a92da78a2044680a1,1562
kbg422s121,031835c99b1a86b88d1855dc30992ba7,1136
lcm422s341,031835c99b1a86b88d1855dc30992ba7,210
lcs422s341,031835c99b1a86b88d1855dc30992ba7,191
kbw922s332,06b88d9fd2b55becf6aab985c2eb7b55,1537
kbg922s312,69a09dc27b883fc52afbd25133b43ab0,338
kbj922s341,69a09dc27b883fc52afbd25133b43ab0,102
kbw922s332,69a09dc27b883fc52afbd25133b43ab0,1096
kbw422s312,d4115e4b6354b94403c943c02a3e85ed,1535
lcs422s521,c475690f834893ba392542bf42b251f6,1526
lcs422s521,ef715f0501a73c1f92152d1076b21a48,1506
kbw922s332,bd56f9bcfccc44f8de3f0af7a51845e7,1505
kbb922pmts111,13d443bd0878ac7b196dd8b35104c880,1489
kbg922s311,757dae1e7b2ab57bd20d4ce711549362,884
lcs422s341,757dae1e7b2ab57bd20d4ce711549362,597
kbh922s342,ec68e2d7dea285fe132b34ad82f5793e,1474
lcm422s541,07812a9f3de7aff19dbeb23bf946328b,1471
kbh422s311,2ab2af2540fe4aca3b3013dde415374e,815
kbh422s313,2ab2af2540fe4aca3b3013dde415374e,647
lce422s513,4ec4c3d4b5485f5c51c9fa69cf701e18,116
lcs422s531,4ec4c3d4b5485f5c51c9fa69cf701e18,1346
lcm422s313,3aca7f110d7afd1cdb81e19540518b98,1461
lcc422s311,85f11b506059f9743989ea8d0c8e7599,1452
lcs422s113,abe548b345b5d2cefefb633940b6303c,1451
kbw922s341,9d64a1d3b9e3a0a39569cb0262b2bafe,87
lcc422s141,9d64a1d3b9e3a0a39569cb0262b2bafe,1029
lcc422s312,9d64a1d3b9e3a0a39569cb0262b2bafe,127
lce422s521,9d64a1d3b9e3a0a39569cb0262b2bafe,200
lcs422s541,c1aade982512a55547fe2708e400a509,1441
lcc422s513,c4062cdd002c774f9185b7fc16cef4c7,1423
kbt922s311,dccfd7c8aa7aa3941269aa3f5d678ad6,1293
kbt922s321,dccfd7c8aa7aa3941269aa3f5d678ad6,118
kbj922s312,d6dc83ca9d44bc1f1c4e4393182118f6,1408
lcs422s511,53b38d87d92f6d87a743ccd39907b274,1408
lcs422s341,f0764cd6609a609491251c009d694df8,1398
kbj422s512,fdf9d9c201a405f464edca732f923182,1395
lce422s311,43880287ded2fe8c1b8383c544fb2d03,1379
kbw422s312,d7cbd6390be3d3839df3f783a4bce5c5,1377
kbw422s131,c03d8021ed9cf97f2a9b884244ae14cd,1374
lcm422s312,a4870e10f73ac92df6622c076ea3ca35,782
lcm422s521,a4870e10f73ac92df6622c076ea3ca35,592
lcc422s111,b32c8816cd3abc93cf85f71e4f062621,1368
kbw922s332,83c65522786f319756a9ab54e5c8fd45,1364
kbw922s332,86d22eab23efd653e65ca473ea1a9d25,1358
kbj422s141,2a52150a03c330dd8e86ce9aa1bbaf17,1352
kbh422s521,71bc68d77c3e43fc62fd30ab5cf0fab6,1334
kbg922s311,f380110555c088bf332f4a5177d83418,1053
lcs422s341,f380110555c088bf332f4a5177d83418,280
kbj922s341,d75093b6d7a64bd8ca1b3dc7dea6adc7,134
lcc422s111,d75093b6d7a64bd8ca1b3dc7dea6adc7,1194
kbw922s332,ee596498f90b12a2931658b7212d840c,1325
kbw422s313,6567fe9ef3c02048488eceb94842e709,1321
lcs422s521,3fdf18ca94ac02406a4222da1cbac328,1318
kbh922s341,fc167d714b7246d574645ca0c4acc0e2,347
kbg922s312,3ea04d23c45ec2bd47c8b8947c6f109e,348
lce422s311,3ea04d23c45ec2bd47c8b8947c6f109e,892
lcs422s512,3ea04d23c45ec2bd47c8b8947c6f109e,57
lcs422s541,3ea04d23c45ec2bd47c8b8947c6f109e,12
lcc422s111,7019f99db33521d4a79fd3ebca1f6970,1298
kbh422s112,8e79db98d028c9b40d2378f64dfadea4,1292
lce422s531,f58131193a716cb2e76cce4ba22b56e6,1291
kbg922s331,55c2869718bad59d22a48229b0e1787c,199
lcc422s131,55c2869718bad59d22a48229b0e1787c,1083
kbw922s341,c8787002456f04cb84553c2a7b19b6c8,265
lcm422s341,c8787002456f04cb84553c2a7b19b6c8,540
lcs422s311,c8787002456f04cb84553c2a7b19b6c8,472
kbt922s331,986286968f276f01b9c3beabbe16c979,1271
lcs422s521,38b98f8ef6231f8d365f67401f50a145,1267
lcs422s341,f77390d2ee809ead112231cf3699f271,1266
kbg922s311,c0b8c89965446c67e16b41483ed7263f,719
kbh422s113,c0b8c89965446c67e16b41483ed7263f,545
lcs422s512,3d5121785d663158b858a10caeb1bde0,1263
lcc422s312,3a92c0e4925e98bd56d3415c4fef9a6a,592
lce422s521,3a92c0e4925e98bd56d3415c4fef9a6a,651
kbw922pcs121,f7deea88b385a7b0d20367f590c639ff,1242
lcc422s111,d9fb28463342cf4a7b908e60e2736015,1240
lcm422s541,9df9a411e0f39aad5a76ddb935d2adce,1233
kbh422s141,13b0efeb25df6155cbb7beda753784ad,43
lcm422s112,13b0efeb25df6155cbb7beda753784ad,88
lcm422s131,13b0efeb25df6155cbb7beda753784ad,78
lcm422s313,13b0efeb25df6155cbb7beda753784ad,718
lcm422s513,13b0efeb25df6155cbb7beda753784ad,273
kbj422s531,57c7c70e4d367efd9b28e857525aba9a,1212
kbw922s341,021c7e403878b18edb8adee2df13e092,227
lce422s312,021c7e403878b18edb8adee2df13e092,979
kbw922s312,9c698a520ae6a2c4fd52d63047443e47,1203
lce422s312,cdeb1c15187c4343641bdb86df01de76,1193
kbw922s322,5e1f994bb29c621747ea35dd27ba9f52,1188
kbw922pms121,15c3760db336c7e4b003ba6aad3c7f80,330
lce422s531,67a407f376f56fbc2ff2ede8aabdd9ce,1185
lce422s513,5f2653f2b29162f1ea93a6840110eced,122
lcs422s531,5f2653f2b29162f1ea93a6840110eced,1061
lcm422s313,060a8397c9dfdec8829587dbacde34e0,1183
kbw422s313,0631764a0e1367a237389d03724368eb,229
lcs422s521,0631764a0e1367a237389d03724368eb,949
kbw422s313,2db03c4ffd9859f55da6eb4c8fe3e452,1176
kbg422s521,365ef38e61c26e2587098cdae60bf3a2,503
kbg922s342,365ef38e61c26e2587098cdae60bf3a2,180
kbj422s531,365ef38e61c26e2587098cdae60bf3a2,417
kbw922s321,365ef38e61c26e2587098cdae60bf3a2,75
kbw422s111,54c9933979244ae4f760155581aefc0a,491
kbw922s332,54c9933979244ae4f760155581aefc0a,680
kbw422s341,53cf172ad7ebd9aafb0d3a64818a4698,1169
kbh922s322,5ff9cee7e71533ae1a5001bbb6fc064f,1166
kbw922s312,a653e11e42856de528a4d409262a4338,949
lcs422s541,a653e11e42856de528a4d409262a4338,215
kbt922s321,3533b392c26a9473faf9cf9a48f59812,1163
kbb922pnts112,9ccb35b65569257dc2ee1d5b9e5211ac,1156
lce422s312,011f4f0b6473b711380a4ff8fdc07c01,1156
lcs422s541,b32e8a856608a42312f9ce1a82a68da2,1155
kbh922s342,c0a3928ad4ab0fb76c8eb39382a536e1,1151
kbg922s331,daf7bc833a9186ab36864cb18564e1ad,1144
lcm422s313,55ca217b5b76c61217aad9326aaa8b56,1141
lcm422s512,871083c148b7f36cd88d1d466dabb2c7,423
kbg922s331,11c2a957e4ab97e0a47663494e3b954c,1129
lce422s311,ea93363e4437d5accf86c9685d7b0fe1,991
lcs422s321,dd1f39f29607117a7924da604ea11ed7,1121
kbg922s331,0586f8e033c0ddddfc39ab805f85d8a9,246
kbt922s331,0586f8e033c0ddddfc39ab805f85d8a9,870
kbj922s311,9590bfcb72d4fe1c4b847757f6c543df,587
kbj922s312,9590bfcb72d4fe1c4b847757f6c543df,43
kbt922s311,9590bfcb72d4fe1c4b847757f6c543df,331
lcs422s141,9590bfcb72d4fe1c4b847757f6c543df,116
lcs422s541,9590bfcb72d4fe1c4b847757f6c543df,39
kbt422s321,98ccab08649506a6f20cdd195b27b228,1116
kbg922s311,ea41f01907ac2c7e1fdc3ab7ee831890,1113
lcc422s512,d559a251b83aef2a4b2f09012baa2fc1,982
lcs422s331,d559a251b83aef2a4b2f09012baa2fc1,130
lcs422s521,302fee9cfbacf12b204c4ecd0c3f3d7e,1112
kbt922s311,23466fda78fe9a9b0b7ecf466b8754d2,720
kbt922s331,23466fda78fe9a9b0b7ecf466b8754d2,389
lcs422s541,ea0052afebb766131fe9fa88132260c4,1104
lce422s141,9dc959e14eb67745cf83ccfed8109fba,1101
lcc422s311,8c444002222031e615bc469e4d7728bd,1100
lcs422s541,38f7beb3a039d9fa31ab44d27890c81d,1087
lcm422s313,c64ff716f996a3f03accd19238205e90,1084
kbj922s311,d0b5bfb4634d634ae6ba9be7ebf80798,699
kbt922s311,d0b5bfb4634d634ae6ba9be7ebf80798,370
kbt922s311,4832f3a9f74d18809ba3161cc5e52184,1069
lcc422s111,d54a8d990d4e0f43a735cbd70a52f231,1068
kbg922s312,01c84b994ca1a4270a81e1320006d604,321
lcm422s313,28f74de50ee86621e947fe15fe26c886,324
lcc422s311,69257bd8d1f0ce80624081c42148cd5a,1058
lcc422s121,962cbdc4dc671910eab2bc9851a991a8,138
lce422s321,962cbdc4dc671910eab2bc9851a991a8,919
kbg922s341,4879a1bb4ebccd0f90eba0d8a8b0c794,1038
lcc422s111,dc7626bb642f3de69e210ab8ebb677bc,1038
kbb922pmbs122,78f0db87cedab022d170f36fa0fde420,1027
kbg922s312,191c1496c5c4680351b762fa71df097c,1025
lcs422s111,03adb9a4e771e9d8d1d418b89b463c2d,1025
kbw922s332,2648afdd45ad92b42f7eb7fd38e13cd2,1015
lcs422s531,804abdc7cc36f3d626660b68e58fb4d8,1014
kbh422s511,c125eea7f28b479b1580a78bb6b88dae,1013
kbj922s311,a6cf1d71af637897e81c958168067eff,658
kbt922s311,a6cf1d71af637897e81c958168067eff,349
kbt922s311,ec650133baefd2eee65d4f48f614a4ab,1004
lcm422s112,e6bde1b0b65bfb125ad4973bd1de3fe0,283
lcm422s141,e6bde1b0b65bfb125ad4973bd1de3fe0,720
kbb922pmbs122,9550b95c4fbbde978e855f6c41e777e7,1002
kbj922s312,e8abd8e1a06b114a27387ca833fe4102,993
lcs422s541,228869a612a7275150d4b32d25d291bb,988
kbw922s312,6344d5842be0f23df589a355869d727e,984
kbw922s312,d789e04d11c5b66cf282a282970d5591,980
kbg422s121,0208492494527c042ce25c1ff915a88d,976
kbg922s311,eac98eb2c60e9b974ecc520f75890e39,976
kbh922s322,c9bbc66219d030e8cb32166976ba888e,130
kbw422s311,c9bbc66219d030e8cb32166976ba888e,489
lcs422s341,23e23a24c51eb334b6f516b6236d804c,970
lcs422s541,84dbe46fc3314989fb509e1e5207ca50,970
kbb922pmbs111,086c7e2e2de4106da172400808b482a6,969
lcs422s131,3dc3b84ed6e9a07277d26586e8995a16,968
kbg922s311,8031f6e1bb02be9b9cc3eb3dc8afed8e,967
lce422s311,2484e7ceb2ce31fa8b25c53352955cad,967
lce422s141,ae1038efd929af50854f4405db4bd411,961
kbh922s312,fdcc4fd41b64c3d0cb94389167f177ff,959
kbw422s111,b004f25c3e924ab0f20ac96d1802c0a7,110
lcm422s511,b004f25c3e924ab0f20ac96d1802c0a7,630
lcs422s141,b004f25c3e924ab0f20ac96d1802c0a7,214
kbj422s512,62dff04680bdd4881eb1ad3d5249800a,953
lcm422s112,153738a04fa072d25aea216db9a87e9b,953
lce422s112,3a4f276ff430999c037f62e1c7ea8923,951
lcs422s313,2ab8a377bdd552ce4ee42947b057c4dc,949
lcs422s111,5207ba332fbe99c050c5a6e6e46751e8,947
kbt922s311,317977858d3e370ef6e22b4b2a09bebe,946
kbw922s332,065714e35578650295a4bcf481991ce1,946
lcm422s113,b8639f19a278ae3b010b0db1d49a33de,946
lcc422s121,b37d94d7e0437750618f65a468b66c50,91
lce422s321,b37d94d7e0437750618f65a468b66c50,853
kbh922s342,3390e1aba89fafe1ce719b9c1842b5f4,942
kbb922pmbs112,786b4481321061f021e8e39c7a99ed8d,635
kbw922s341,786b4481321061f021e8e39c7a99ed8d,300
kbj922s342,7e6b75919c7c47b6a13af4ec3cf3bb1a,934
kbt922s311,8b13283fff6e217f639fd81ed69de0da,932
lce422s312,c2b58c76066c37ff6331ed95d282fcbd,931
kbt422s341,b9b02ec02c52e816e4fa268662bb8521,930
lcm422s513,febf066e83c69b196cba1648e93588bf,929
kbg922s311,cb9fee66dca33254a8dcbb36c8a07f11,924
kbb922pmbs111,15dafcc14e740c03cd30274d3344c5cb,913
kbb922pmbs122,de09edc77aacfccd2cf68b425480f13b,21
lce422s311,de09edc77aacfccd2cf68b425480f13b,93
lcm422s512,de09edc77aacfccd2cf68b425480f13b,797
kbj922s342,099ec23ef5d1d98cb7cde3849e9b485a,903
kbw922s312,92a6df9e21a72dd60235d670a2dec3a3,900
kbg922s311,cf488634f53087381ff4c8de1e2c748d,897
lcm422s511,c376b6c122c12870a1e2caa19bde8fc4,897
kbw922s342,5aa5fa856ac067410d8eed46590ca2a8,894
kbg922s311,f52ab1e4ee9e63575d7510343d0d00c4,892
lcm422s112,a8c8283d129bed6dd0fbd534b9588640,892
kbg922s312,027b97cea62f2141f292d96f6b4ee48d,886
kbg922s341,669176e18de75af81702af3ce893bb7d,886
kbh922s341,aeffbb3cf926d9ff3ae7bb388c621293,884
kbt922s311,d433e2288993d3c68fc3aff32f02fb86,877
lcm422s321,a14dc9b87b59681830263e84baf4811a,877
lcs422s541,6e40aa590025e583f57043f8cf88c9d9,870
lcm422s131,9098b05fac47efa1b00370d737ce220c,85
lcs422s113,9098b05fac47efa1b00370d737ce220c,782
lce422s131,f52acc4779b229696dfbe33980fe2bba,866
kbj422s521,adf83e1bb57517493722cd92049c4a61,864
kbj422s531,a87a3a7f49b9be5854aec87687952831,861
kbw922s342,473b5a11cef84ba7964f625cd9ff04f6,860
lcc422s111,82d1f7b7549467426609dc9ef0576425,850
kbg922s311,4d10a7c118cb23f68127be175e6b3bca,848
lcc422s111,ea033fd1c6ea0d56e0e161e5649f7238,848
kbh422s113,92ec3dcc9f5457c5accfd2f63dc6ebe8,846
kbw922s332,1334fc25b407dc8589a994bc523209b0,839
kbh922s322,96e5c13416f632efb63acc461d931a66,832
kbh422s521,c9dc48810f88f05f4dbdc5fe4eeabefa,829
lce422s312,29e370b267f9b11514e96afc0e94e843,823
lcs422s541,4165cc27139ebc10e15a89dfc06faa71,421
kbg922s321,b4f8f0f879aa311311c02b2ad34f2434,820
kbt922s331,045d3fbf045122d2751d8b788f29a2d0,820
lcs422s511,e4d25d070b0248f6ab7988dc5b731eb8,818
kbj922s332,552f7d585131f6925eedbc0215115e8e,816
kbg922s312,c936d421c0f83dcb8b6dc2723604e930,529
lcs422s113,c936d421c0f83dcb8b6dc2723604e930,281
kbh922s322,02a4c50d2333c2d6807bec5a4dcbf51c,809
kbh922s322,40a5b74b8da3f9157f7cc107ed8b825b,808
kbj922s311,e1887f43b0c236ff4d967b92535f4755,527
kbt922s311,e1887f43b0c236ff4d967b92535f4755,280
kbj922s311,cfaafe217a5cc4621a999624813d6eae,536
kbt922s311,cfaafe217a5cc4621a999624813d6eae,268
lce422s312,4528518e1182e0e8574a3be15b4d87b7,804
lcs422s113,f3558ff3d32f1b84531995140e9c7b3c,804
kbg422s521,19e23b208cdc1c0a750afa55872900a6,124
lcm422s313,19e23b208cdc1c0a750afa55872900a6,675
kbj922s341,eded8b9dbb28c70349bc18f6fd0db3db,214
kbt922s331,eded8b9dbb28c70349bc18f6fd0db3db,578
kbh422s112,8091d7d50d0fbb4756368e35e29a782a,789
lcm422s141,cd8093b3ec93bd1e4f0b94b84db3888e,577
lcm422s312,cd8093b3ec93bd1e4f0b94b84db3888e,210
lce422s141,5245a4bc04bd61fcbda4b22871489841,785
kbj922s311,91f00a826ea34891d45b1f4734b4e5f2,479
kbt922s311,91f00a826ea34891d45b1f4734b4e5f2,305
kbj922s332,d47eea1e4cc23cf7472401e8d842ebd2,483
kbw922s312,d47eea1e4cc23cf7472401e8d842ebd2,41
lcm422s313,d47eea1e4cc23cf7472401e8d842ebd2,258
kbw922s332,e4df9f670efe25911e6cb7d66690f34e,297
lcc422s313,e4df9f670efe25911e6cb7d66690f34e,485
kbw922s341,58c00dd4d0c9c9c310039d19e6fe6423,59
lce422s312,58c00dd4d0c9c9c310039d19e6fe6423,723
kbt422s1NC,b5160e6e04f5fe2f3bc66e54c0b5f2fd,775
kbh422s311,3b7c632871718faf5f767223cf4bb9bb,332
kbh422s312,3b7c632871718faf5f767223cf4bb9bb,45
kbh422s313,3b7c632871718faf5f767223cf4bb9bb,359
kbh422s331,3b7c632871718faf5f767223cf4bb9bb,38
kbh922s341,3c3ab8363489a43e55b562408794ef65,773
lcm422s112,b755a571e9bab990dfcf9959138626e2,507
lcm422s321,b755a571e9bab990dfcf9959138626e2,265
kbw922s332,2294beb16fb86f90f3ae44a8760935f4,770
lcm422s541,5dbcbf39e57c8c1030ec4331cc97be37,768
lcc422s511,efc5368945f8e1228ebace3668cb057e,766
kbb922pgb111,1428b218f737d692b732a2280bec0438,246
lcm422s341,1428b218f737d692b732a2280bec0438,516
kbw922s342,400476bca2cd2b71148e94042850bad6,762
lcm422s131,78302a9598561a857f881b4c846a4bf0,762
lcs422s513,b971e59f333277aefaf2d67d6fed5769,66
lcc422s313,ab16ccb47385d9ed9e63d9241381730d,759
kbh422s311,ec57dde25604ba24b7110442b9c8a982,751
kbg922s311,e5b95f8cb5b1319132e7651003691d44,750
kbg922s311,25d9da7972d8f0da9a12c25a85c2aba2,745
kbh422s313,2633e3518d356ef41fd94408456d4acd,744
kbg422s521,cc1cb17df25620a432bd3d785bc7745f,740
kbg922s312,ad937cfc645d0c9b770e9b70b5befe74,739
kbh922s312,2f3bd00889a1de4e16cf895438a048c9,113
kbw922s321,2f3bd00889a1de4e16cf895438a048c9,626
kbh422s141,b616fd60bd591426e572eed8fcc2c370,694
kbb922pmbs121,edf64e4d2141072dcf65f06330459050,734
kbw922s332,7bf75a7270201f5237c20f4907856726,733
lcm422s112,31b4e6f7ba36cbf57e66f11d8e561016,733
lcc422s113,f05a7aafad116cbb4abc524c807a6122,730
lcs422s541,e45a9fc1e7e66bb493a8d779879f9bb3,730
kbw422s111,0af811618ef30e189ef3353e49854d8b,729
kbt422s513,09cae9b82d5bccd5c37235948cf087d2,728
kbg922s311,3b10cfcee108d60c4dce9ecad39190e1,725
kbg922s331,b69ffd4a4e29726a38b550c2fe031084,722
lcm422s112,7c6cd205b3ee0a76f8acda0ad5a99856,119
kbj922s332,ae1f3c4c766a509f922d27de7c9dab75,721
kbg922s331,55c02c85e272e0bdce2b845d009fc20d,719
kbg922s312,255e7706469b395bf70b80a840b2b18c,717
lcm422s141,72fe9945e5791736d90227f234ec3df2,715
kbt422s513,9d58d16063700a1f121a3a2c68fdd80f,712
kbg922s331,6c61310704ae257f1e460bfb3afa4029,711
kbg922s312,4fe206498feefe9ca1bb05fe48aaa48b,709
lce422s312,0c4c0a2750a33e5a9fe99bf0bb3f3f03,709
kbg922s311,15e45308818eaf8f660b6d1bbf0d72cb,705
kbg922s311,1fde4b569f7567f0927a254f538be212,704
kbj922s342,90fde14d7fef7a43d9b373265f85f693,703
kbh422s112,d7d17ad7b4d02de9ede21758cefda7e9,700
lcs422s541,35969e7a90a8a8fa59be28ed9b0aa1f5,698
lce422s312,73a2e440552cf5deba3ea988dec52da4,697
lcm422s512,5ebd78446c789820975a4d0f402113d4,694
lcs422s541,702a40e5e18d6f80f28019f1a5f15d01,691
lcs422s113,d79f49909af0e2ccb3b111a9e8b6f1ad,690
kbg422s113,5ad6164bcaf74e79288062c98a6bb16d,689
kbj922s342,4cda28fb355c2accc87e89d5518d7f65,686
kbt922s311,757e6e3b98ead4070ede956517a62346,686
lcc422s131,ec0d9be0b4ca1469b76ae12380b4e74c,684
kbt922s331,fac93d52f4af991ed6bb007f6b1b2f9f,680
kbh422s521,1c7e0b6a0e2d137d78b23071101d3661,679
kbb922pmts121,b7c040673d281e53f378e1634367e9a6,678
lcc422s113,541e92522c03f992a640bc91722bb97a,674
kbg922s312,58721cce656394f557ef86baa5878836,672
kbh922s322,7bb54db9c4c142c0bae442ea50b47745,667
lcs422s113,004ab4daafdef560f8681f7fbb3bb93a,666
kbg922s311,dabade111f4ab316fe9b4300c298a732,665
kbj922s311,e18d854eca72cc5295400836389de880,662
kbw422s312,df5197757fe1aa13f6298a34633331e9,657
lcm422s513,02deba24a311c89b0912f0ba2809d355,652
kbg922s331,500f1569804005ebdae272576b0b7897,64
lcs422s513,500f1569804005ebdae272576b0b7897,583
kbg922s312,b72450a787c58a064d00b95a40612a2e,644
kbw922s332,13037efe154a7a697f313fb73e88fcbc,644
lcm422s521,043139b6517dce0d975d7f9bd21de43b,644
kbg922s312,84b64391ad4396db42c3ecd750ff9049,640
lcc422s111,e77761ec770d46105427e878531d20d9,638
lce422s131,f03116ecc48194f3bd37836fbad513dc,636
lcc422s131,d2f0d7db7c24103c42b7d3a4b5bd61de,635
kbg922s311,374f925b3b212cb656203fe7246399bc,633
kbg922s331,d17f29296cfb5232af0111e47c26cc8c,632
kbt922s331,6236f2dcb05740e1c17776931255db9b,629
lcc422s131,d1b77e350d6952dc56e3e51c18e7069f,628
kbg922s331,14dc4b7319d23c49ea0252ad0e9bd4a7,620
kbj922s311,3e3d8446ce2dd84b91ec005e3d870db7,383
kbt922s311,3e3d8446ce2dd84b91ec005e3d870db7,228
kbh422s113,0b8f853badfd4cd065ea36ac9a3b1792,609
lcs422s521,cf76340b9402866ddb965b7428368420,607
lcs422s113,c3181734177f1875a1275969b08a8516,606
lce422s131,064bc0c50f50e01200d3c53d74cfcb52,542
lcm422s113,064bc0c50f50e01200d3c53d74cfcb52,62
kbg922s331,29daa4dc8e30598be46d327f551a4b9a,603
kbw922s341,ea347741f932b6581202c8ad5d8f3658,434
lcm422s141,ea347741f932b6581202c8ad5d8f3658,168
kbg422s511,e1325afa99e2acda85f8f1506bb40c7e,601
kbg922s311,c6fb682c27a424f472201a6f898b2317,600
kbh422s341,b4524482d3112ae2db9ccfe3627936d9,158
kbw422s312,b4524482d3112ae2db9ccfe3627936d9,441
lcc422s312,ae3bfbb2519bddbbe2adaed2bb99f239,286
lce422s521,ae3bfbb2519bddbbe2adaed2bb99f239,310
lcm422s513,cc0ae94037fd392e6162ee05df9c30ba,595
kbj922s312,c3b3844ac25bd6f7b608958a69f79919,259
kbj922s332,c3b3844ac25bd6f7b608958a69f79919,335
lcm422s312,692ae65470843ccd4e73e69c8f4a7acd,593
lcm422s513,e54446c2d4cab32bb44cd9d0ff76ee8d,592
kbg922s312,1c1f23ca1dd492ddd96d422755e6b7fb,405
kbw922s341,1c1f23ca1dd492ddd96d422755e6b7fb,182
kbb922pmbs121,a947df0be764818fa76e1a50383b0079,585
lcc422s512,2c1d0e64bc72ca43f726c6f5b65125b7,505
lcs422s331,2c1d0e64bc72ca43f726c6f5b65125b7,80
lcm422s513,0dd975f72e6c81dc89fdab6120a4f3aa,585
kbw922s342,30c870eb6ea0507a80e6f87f6087de2a,579
lce422s311,58f5358249627d850e0841c0aa4b2a00,579
lcc422s113,b1e62b96ba1885fe2d4e93f1d4326efd,151
lcc422s513,b1e62b96ba1885fe2d4e93f1d4326efd,421
kbg922s311,66ba7a9146ac26d3147f1609efa64e58,570
lcc422s313,f4b794bb4a65acb43841fa540969d183,568
kbg922s331,7b3212545fdab12a3fe1f7c0e1d5c859,565
kbg422s521,061e4481561c5537e26e6cb7c43fdfed,221
lcs422s113,061e4481561c5537e26e6cb7c43fdfed,340
kbj922s341,102f6fc3bef91c41c814a05db9e61d1c,557
kbh922s312,589fb03fa24a76e3678e43ba56151c7f,78
kbw922s321,589fb03fa24a76e3678e43ba56151c7f,478
kbg422s321,91ba506f0fd3d42b504e0e2b35f25715,555
kbt922s331,2e569d46b078ea04402dcc598af9a052,555
kbw922pcs111,fe7a1988cda78d0a78a2bdbea9ff7cab,115
kbw922pcs121,fe7a1988cda78d0a78a2bdbea9ff7cab,438
kbw422s312,852e37ecfa2b3985d66117af128b8063,416
lcs422s513,852e37ecfa2b3985d66117af128b8063,136
kbg922s311,11808f4d1ef73d15da6159c88809fc4d,549
lcm422s513,56b2dbafc185fde1e4fef28433234fa9,549
kbg922s331,c825fc3739747afc0905a4eb231cd550,230
lcs422s312,c825fc3739747afc0905a4eb231cd550,318
kbg922s312,d34bda5b66d1505860f7c599ca796be2,547
kbj922s342,01129416eb80b5d15ee31be0ab33efcb,546
lcm422s542,70a2a4a2df786abdccb7f05e56239e15,546
kbh922s341,d9da81265cdb5ce75fe0577bc5d51035,247
lcc422s113,d9da81265cdb5ce75fe0577bc5d51035,298
kbj922s312,f523d84f4634078c4094e4a740a35c40,545
kbw922s312,9ce483eaaddb75ab6e4af5bf8b528c6d,544
kbg922s312,c3ba484a5dba80785797d28ab9a6293b,162
kbh922s312,c3ba484a5dba80785797d28ab9a6293b,331
kbt422s1NC,c3ba484a5dba80785797d28ab9a6293b,48
kbh422s113,078da71794b11f5c63f9e2ca1cd5778c,465
lce422s311,078da71794b11f5c63f9e2ca1cd5778c,76
lcs422s321,b7a7915b3190e2cd662b15627a25fa8c,541
kbg922s341,ac60803b172c4fd393b509aad1e025c2,537
kbj922s332,aa4416578685124a9cec6a03e408c7bf,536
lce422s111,07060f6d1bb4c625e7dbed7efe153659,536
lcm422s511,26cbd8d3bbbf4d99ee1428b9908c4593,534
